company,sector,domain,metric,value,period,date
LendingTree Digital,Fintech,Growth,churn_rate,0.017066338103448746,2017-11,2017-11-16T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.017651430868078567,2017-12,2017-12-16T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.016403612113793757,2018-01,2018-01-15T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.015924026290667196,2018-02,2018-02-14T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.014562435677484645,2018-03,2018-03-16T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.012901744797712146,2018-04,2018-04-15T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.013228170879342391,2018-05,2018-05-15T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.01218328800478748,2018-06,2018-06-14T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.01340621847313462,2018-07,2018-07-14T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.01206830831310928,2018-08,2018-08-13T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.011697570642585952,2018-09,2018-09-12T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.009477154170399564,2018-10,2018-10-12T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.013848392303238328,2018-11,2018-11-11T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.009487403633478018,2018-12,2018-12-11T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.009377133821377606,2019-01,2019-01-10T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.008831477595009015,2019-02,2019-02-09T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.009223253664220174,2019-03,2019-03-11T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.009781261728091415,2019-04,2019-04-10T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.009335572374847468,2019-05,2019-05-10T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.009017416141540072,2019-06,2019-06-09T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.009079985886914423,2019-07,2019-07-09T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0077258452449030755,2019-08,2019-08-08T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0076010837548372975,2019-09,2019-09-07T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.007449262838938713,2019-10,2019-10-07T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0068408519802180216,2019-11,2019-11-06T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.006100904621566936,2019-12,2019-12-06T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.006207733141672938,2020-01,2020-01-05T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0060184225528090406,2020-02,2020-02-04T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.00580344815640453,2020-03,2020-03-05T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.005358791004770151,2020-04,2020-04-04T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.005225372803456222,2020-05,2020-05-04T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.005374233391661523,2020-06,2020-06-03T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.004307727515132961,2020-07,2020-07-03T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0038273824647756566,2020-08,2020-08-02T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.003342071377569139,2020-09,2020-09-01T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0032247797233827045,2020-10,2020-10-01T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.003197109293663179,2020-10,2020-10-31T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0031022016549333846,2020-11,2020-11-30T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0031617399167080526,2020-12,2020-12-30T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.002925118937788789,2021-01,2021-01-29T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.002692798227448206,2021-02,2021-02-28T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.001997435361313169,2021-03,2021-03-30T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.002370626799363078,2021-04,2021-04-29T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.002221460196201644,2021-05,2021-05-29T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0021887734190754733,2021-06,2021-06-28T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.002146704400543041,2021-07,2021-07-28T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.002058173348788873,2021-08,2021-08-27T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0018271754306822092,2021-09,2021-09-26T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0018277674120240107,2021-10,2021-10-26T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0017171488748950925,2021-11,2021-11-25T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0017747427674637143,2021-12,2021-12-25T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.001811055767887102,2022-01,2022-01-24T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0014606096844587903,2022-02,2022-02-23T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.00156294384047657,2022-03,2022-03-25T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0013987318255998683,2022-04,2022-04-24T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0012495456379051375,2022-05,2022-05-24T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0011422043702498663,2022-06,2022-06-23T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.001144129199347048,2022-07,2022-07-23T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0010860920506127242,2022-08,2022-08-22T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0010448991225973884,2022-09,2022-09-21T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0009574887495937317,2022-10,2022-10-21T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.000856533955876863,2022-11,2022-11-20T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0008073385607764497,2022-12,2022-12-20T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0007408859912908945,2023-01,2023-01-19T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0007327664665470502,2023-02,2023-02-18T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.000661344698295676,2023-03,2023-03-20T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0005882958914448071,2023-04,2023-04-19T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0005595640960216879,2023-05,2023-05-19T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.000585957836482641,2023-06,2023-06-18T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.000563353593178404,2023-07,2023-07-18T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0005127557010343243,2023-08,2023-08-17T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0005069508063121403,2023-09,2023-09-16T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0004923551633251329,2023-10,2023-10-16T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0004737722587041325,2023-11,2023-11-15T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0004420603032037939,2023-12,2023-12-15T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0004480555216869348,2024-01,2024-01-14T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.000408585470504373,2024-02,2024-02-13T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.000398438250329095,2024-03,2024-03-14T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.00037815606324757264,2024-04,2024-04-13T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.00035668834594841084,2024-05,2024-05-13T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.00034215255414630564,2024-06,2024-06-12T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.00033024367616103214,2024-07,2024-07-12T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.00028451134862346244,2024-08,2024-08-11T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.00026915452829600657,2024-09,2024-09-10T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0002408208345502065,2024-10,2024-10-10T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.00022790239219857178,2024-11,2024-11-09T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.00021932282803616734,2024-12,2024-12-09T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0002117558414658254,2025-01,2025-01-08T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.00019251821886784697,2025-02,2025-02-07T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0001798911871259174,2025-03,2025-03-09T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.00017910365005865215,2025-04,2025-04-08T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.00015825834898045439,2025-05,2025-05-08T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.00015411215575793756,2025-06,2025-06-07T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0001421527375527907,2025-07,2025-07-07T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.00012895666192337384,2025-08,2025-08-06T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0001227502477112084,2025-09,2025-09-05T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.00011745380898769327,2025-10,2025-10-05T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.00011554791034020507,2025-11,2025-11-04T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,0.0001097429109085072,2025-12,2025-12-04T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,9.798770205313288e-05,2026-01,2026-01-03T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,9.475607430705203e-05,2026-02,2026-02-02T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,8.704287024076598e-05,2026-03,2026-03-04T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,7.943129110623744e-05,2026-04,2026-04-03T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,7.5139680822156e-05,2026-05,2026-05-03T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,7.45746872398138e-05,2026-06,2026-06-02T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,7.356660069277848e-05,2026-07,2026-07-02T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,6.779152775875794e-05,2026-08,2026-08-01T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,6.435221491775308e-05,2026-08,2026-08-31T00:00:00
LendingTree Digital,Fintech,Growth,churn_rate,6.598386023360646e-05,2026-09,2026-09-30T00:00:00
LendingTree Digital,Fintech,Growth,nps,35.0,2015-01,2015-01-01T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2015-01,2015-01-31T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2015-03,2015-03-02T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2015-04,2015-04-01T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2015-05,2015-05-01T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2015-05,2015-05-31T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2015-06,2015-06-30T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2015-07,2015-07-30T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2015-08,2015-08-29T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2015-09,2015-09-28T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2015-10,2015-10-28T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2015-11,2015-11-27T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2015-12,2015-12-27T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2016-01,2016-01-26T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2016-02,2016-02-25T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2016-03,2016-03-26T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2016-04,2016-04-25T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2016-05,2016-05-25T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2016-06,2016-06-24T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2016-07,2016-07-24T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2016-08,2016-08-23T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2016-09,2016-09-22T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2016-10,2016-10-22T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2016-11,2016-11-21T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2016-12,2016-12-21T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2017-01,2017-01-20T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2017-02,2017-02-19T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2017-03,2017-03-21T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2017-04,2017-04-20T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2017-05,2017-05-20T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2017-06,2017-06-19T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2017-07,2017-07-19T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2017-08,2017-08-18T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2017-09,2017-09-17T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2017-10,2017-10-17T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2017-11,2017-11-16T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2017-12,2017-12-16T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2018-01,2018-01-15T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2018-02,2018-02-14T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2018-03,2018-03-16T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2018-04,2018-04-15T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2018-05,2018-05-15T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2018-06,2018-06-14T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2018-07,2018-07-14T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2018-08,2018-08-13T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2018-09,2018-09-12T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2018-10,2018-10-12T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2018-11,2018-11-11T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2018-12,2018-12-11T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2019-01,2019-01-10T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2019-02,2019-02-09T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2019-03,2019-03-11T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2019-04,2019-04-10T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2019-05,2019-05-10T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2019-06,2019-06-09T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2019-07,2019-07-09T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2019-08,2019-08-08T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2019-09,2019-09-07T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2019-10,2019-10-07T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2019-11,2019-11-06T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2019-12,2019-12-06T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2020-01,2020-01-05T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2020-02,2020-02-04T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2020-03,2020-03-05T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2020-04,2020-04-04T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2020-05,2020-05-04T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2020-06,2020-06-03T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2020-07,2020-07-03T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2020-08,2020-08-02T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2020-09,2020-09-01T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2020-10,2020-10-01T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2020-10,2020-10-31T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2020-11,2020-11-30T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2020-12,2020-12-30T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2021-01,2021-01-29T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2021-02,2021-02-28T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2021-03,2021-03-30T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2021-04,2021-04-29T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2021-05,2021-05-29T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2021-06,2021-06-28T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2021-07,2021-07-28T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2021-08,2021-08-27T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2021-09,2021-09-26T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2021-10,2021-10-26T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2021-11,2021-11-25T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2021-12,2021-12-25T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2022-01,2022-01-24T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2022-02,2022-02-23T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2022-03,2022-03-25T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2022-04,2022-04-24T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2022-05,2022-05-24T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2022-06,2022-06-23T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2022-07,2022-07-23T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2022-08,2022-08-22T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2022-09,2022-09-21T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2022-10,2022-10-21T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2022-11,2022-11-20T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2022-12,2022-12-20T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2023-01,2023-01-19T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2023-02,2023-02-18T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2023-03,2023-03-20T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2023-04,2023-04-19T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2023-05,2023-05-19T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2023-06,2023-06-18T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2023-07,2023-07-18T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2023-08,2023-08-17T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2023-09,2023-09-16T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2023-10,2023-10-16T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2023-11,2023-11-15T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2023-12,2023-12-15T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2024-01,2024-01-14T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2024-02,2024-02-13T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2024-03,2024-03-14T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2024-04,2024-04-13T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2024-05,2024-05-13T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2024-06,2024-06-12T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2024-07,2024-07-12T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2024-08,2024-08-11T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2024-09,2024-09-10T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2024-10,2024-10-10T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2024-11,2024-11-09T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2024-12,2024-12-09T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2025-01,2025-01-08T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2025-02,2025-02-07T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2025-03,2025-03-09T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2025-04,2025-04-08T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2025-05,2025-05-08T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2025-06,2025-06-07T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2025-07,2025-07-07T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2025-08,2025-08-06T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2025-09,2025-09-05T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2025-10,2025-10-05T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2025-11,2025-11-04T00:00:00
LendingTree Digital,Fintech,Growth,nps,0.0,2025-12,2025-12-04T00:00:00
